Anxiety,Hours per day,Float
7.0,OCD,8.0
7.0,OCD,2.0
1.0,OCD,0.0
1.0,OCD,0.0
2.0,OCD,2.0
6.0,OCD,1.0
7.0,OCD,2.0
8.0,OCD,3.0
8.0,OCD,2.0
5.0,OCD,0.0
7.0,OCD,1.0
7.0,OCD,4.0
8.0,OCD,9.0
10.0,OCD,3.0
6.0,OCD,3.0
8.0,OCD,8.0
10.0,OCD,3.0
8.0,OCD,8.0
3.0,OCD,0.0
9.0,OCD,5.0
10.0,OCD,10.0
8.0,OCD,3.0
6.0,OCD,0.0
7.0,OCD,6.0
3.0,OCD,6.0
4.0,OCD,0.0
4.0,OCD,0.0
5.0,OCD,0.0
4.0,OCD,1.0
4.0,OCD,5.0
7.0,OCD,1.0
7.0,OCD,2.0
3.0,OCD,1.0
9.0,OCD,1.0
10.0,OCD,2.0
8.0,OCD,2.0
8.0,OCD,4.0
5.0,OCD,9.0
3.0,OCD,6.0
7.0,OCD,2.0
5.0,OCD,1.0
3.0,OCD,0.0
8.0,OCD,1.0
4.0,OCD,0.0
9.0,OCD,1.0
10.0,OCD,0.0
8.0,OCD,4.0
1.0,OCD,0.0
5.0,OCD,4.0
8.0,OCD,2.0
2.0,OCD,0.0
6.0,OCD,2.0
2.0,OCD,0.0
6.0,OCD,7.0
6.0,OCD,5.0
9.0,OCD,6.0
10.0,OCD,0.0
6.0,OCD,0.0
4.0,OCD,6.0
6.0,OCD,1.0
7.0,OCD,6.0
7.0,OCD,2.0
8.0,OCD,3.0
7.0,OCD,5.0
6.0,OCD,2.0
3.0,OCD,2.0
6.0,OCD,4.0
9.0,OCD,8.0
7.0,OCD,1.0
4.0,OCD,5.0
0.0,OCD,0.0
8.0,OCD,0.0
5.0,OCD,0.0
9.0,OCD,5.0
2.0,OCD,0.0
7.0,OCD,2.0
10.0,OCD,2.0
8.0,OCD,3.0
1.0,OCD,0.0
9.0,OCD,3.0
9.0,OCD,4.0
8.0,OCD,0.0
1.0,OCD,1.0
10.0,OCD,8.0
3.0,OCD,3.0
4.0,OCD,0.0
2.0,OCD,2.0
2.0,OCD,0.0
8.0,OCD,0.0
8.0,OCD,3.0
0.0,OCD,2.0
5.0,OCD,1.0
7.5,OCD,8.5
3.0,OCD,0.0
7.0,OCD,1.0
6.0,OCD,1.0
8.0,OCD,10.0
10.0,OCD,5.0
3.0,OCD,0.0
5.0,OCD,1.0
7.0,OCD,5.0
7.0,OCD,3.0
4.0,OCD,2.0
3.0,OCD,9.0
10.0,OCD,0.0
7.0,OCD,2.0
7.0,OCD,4.0
6.0,OCD,0.0
7.0,OCD,9.0
5.0,OCD,0.0
7.0,OCD,3.0
2.0,OCD,0.0
9.0,OCD,7.0
3.0,OCD,0.0
4.0,OCD,1.0
1.0,OCD,0.0
3.0,OCD,2.0
1.0,OCD,2.0
8.0,OCD,0.0
8.0,OCD,0.0
3.0,OCD,1.0
0.0,OCD,0.0
8.0,OCD,0.0
8.0,OCD,2.0
6.0,OCD,0.0
5.0,OCD,2.0
3.0,OCD,2.0
5.0,OCD,1.0
0.0,OCD,1.0
7.0,OCD,4.0
8.0,OCD,1.0
4.0,OCD,0.0
9.0,OCD,9.0
5.0,OCD,0.0
4.0,OCD,1.0
4.0,OCD,0.0
9.0,OCD,7.0
3.0,OCD,2.0
6.0,OCD,1.0
2.0,OCD,0.0
10.0,OCD,4.0
4.0,OCD,2.0
7.0,OCD,2.0
7.0,OCD,5.0
4.0,OCD,0.0
10.0,OCD,0.0
4.0,OCD,0.0
7.0,OCD,3.0
3.0,OCD,0.0
10.0,OCD,3.0
4.0,OCD,0.0
7.0,OCD,0.0
6.0,OCD,1.0
7.0,OCD,7.0
6.0,OCD,0.0
10.0,OCD,3.0
7.0,OCD,1.0
3.0,OCD,0.0
7.0,OCD,5.0
3.0,OCD,0.0
5.0,OCD,1.0
1.0,OCD,0.0
2.0,OCD,2.0
10.0,OCD,8.0
7.0,OCD,6.0
6.0,OCD,0.0
5.0,OCD,1.0
7.0,OCD,0.0
7.0,OCD,4.0
3.0,OCD,2.0
8.0,OCD,2.0
8.0,OCD,6.0
2.0,OCD,2.0
7.0,OCD,2.0
0.0,OCD,5.0
8.0,OCD,8.0
4.0,OCD,2.0
6.0,OCD,0.0
8.0,OCD,0.0
5.0,OCD,5.0
10.0,OCD,2.0
0.0,OCD,0.0
8.0,OCD,0.0
7.0,OCD,10.0
3.0,OCD,0.0
5.0,OCD,1.0
6.0,OCD,2.0
5.0,OCD,2.0
8.0,OCD,5.0
8.0,OCD,3.0
3.0,OCD,0.0
0.0,OCD,0.0
5.0,OCD,0.0
2.0,OCD,0.0
4.0,OCD,0.0
10.0,OCD,2.0
8.0,OCD,1.0
3.0,OCD,3.0
10.0,OCD,10.0
10.0,OCD,8.0
9.0,OCD,5.0
6.0,OCD,6.0
3.0,OCD,8.0
10.0,OCD,0.0
4.0,OCD,4.0
3.0,OCD,0.0
1.0,OCD,0.0
5.0,OCD,7.0
3.0,OCD,4.0
1.0,OCD,1.0
6.0,OCD,0.0
6.0,OCD,0.0
2.0,OCD,0.0
8.0,OCD,3.0
8.0,OCD,3.0
1.0,OCD,1.0
8.0,OCD,8.0
6.0,OCD,7.0
2.0,OCD,0.0
0.0,OCD,0.0
10.0,OCD,6.0
3.0,OCD,1.0
7.0,OCD,0.0
8.0,OCD,2.0
10.0,OCD,3.0
6.0,OCD,0.0
3.0,OCD,2.0
6.0,OCD,8.0
7.0,OCD,8.0
10.0,OCD,6.0
0.0,OCD,5.0
0.0,OCD,5.0
2.0,OCD,0.0
2.0,OCD,0.0
5.0,OCD,4.0
0.0,OCD,0.0
5.0,OCD,7.0
2.0,OCD,0.0
3.0,OCD,8.0
7.0,OCD,7.0
3.0,OCD,0.0
5.0,OCD,9.0
8.0,OCD,10.0
4.0,OCD,0.0
7.0,OCD,0.0
1.0,OCD,4.0
3.0,OCD,0.0
6.0,OCD,0.0
6.0,OCD,0.0
7.0,OCD,0.0
2.0,OCD,1.0
8.0,OCD,8.0
7.0,OCD,3.0
4.0,OCD,3.0
3.0,OCD,5.0
10.0,OCD,2.0
10.0,OCD,0.0
8.0,OCD,3.0
10.0,OCD,8.0
5.0,OCD,6.0
4.0,OCD,1.0
7.0,OCD,3.0
2.0,OCD,3.0
10.0,OCD,4.0
10.0,OCD,9.0
3.0,OCD,4.0
7.0,OCD,7.0
7.0,OCD,8.0
7.0,OCD,5.0
4.0,OCD,3.0
5.0,OCD,6.0
5.0,OCD,7.0
7.0,OCD,1.0
8.0,OCD,2.0
1.0,OCD,0.0
8.0,OCD,2.0
4.0,OCD,0.0
9.0,OCD,0.0
10.0,OCD,4.0
7.0,OCD,8.0
10.0,OCD,10.0
2.0,OCD,2.0
3.0,OCD,0.0
7.0,OCD,0.0
4.0,OCD,0.0
4.0,OCD,3.0
6.0,OCD,0.0
8.0,OCD,0.0
2.0,OCD,0.0
8.0,OCD,3.0
6.0,OCD,6.0
8.0,OCD,1.0
6.0,OCD,3.0
5.0,OCD,0.0
6.0,OCD,1.0
7.0,OCD,7.0
4.0,OCD,0.0
9.0,OCD,1.0
9.0,OCD,5.0
1.0,OCD,0.0
8.0,OCD,6.0
5.0,OCD,0.0
10.0,OCD,0.0
7.0,OCD,5.0
2.0,OCD,5.0
7.0,OCD,0.0
4.0,OCD,0.0
3.0,OCD,2.0
7.0,OCD,2.0
10.0,OCD,0.0
7.0,OCD,1.0
5.0,OCD,7.0
0.0,OCD,0.0
10.0,OCD,8.0
7.0,OCD,5.5
2.0,OCD,2.0
10.0,OCD,8.0
9.0,OCD,4.0
6.0,OCD,0.0
8.0,OCD,4.0
3.0,OCD,0.0
9.0,OCD,9.0
4.0,OCD,6.0
6.0,OCD,1.0
7.0,OCD,5.0
8.0,OCD,10.0
8.0,OCD,0.0
5.0,OCD,7.0
9.0,OCD,0.0
4.0,OCD,4.0
9.0,OCD,0.0
8.0,OCD,2.0
10.0,OCD,8.0
7.0,OCD,5.0
10.0,OCD,0.0
8.0,OCD,0.0
10.0,OCD,10.0
6.0,OCD,0.0
10.0,OCD,4.0
9.0,OCD,10.0
0.0,OCD,0.0
7.0,OCD,2.0
6.0,OCD,0.0
7.0,OCD,6.0
7.0,OCD,9.0
3.0,OCD,5.0
2.0,OCD,2.0
2.0,OCD,1.0
2.0,OCD,5.0
7.0,Music effects,No effect
9.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
5.0,Music effects,Improve
2.0,Music effects,Improve
2.0,Music effects,Improve
1.0,Music effects,Improve
2.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
5.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
10.0,Music effects,Improve
6.0,Music effects,Improve
3.0,Music effects,No effect
10.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,No effect
5.0,Music effects,Improve
0.0,Music effects,No effect
3.0,Music effects,Improve
6.0,Music effects,Improve
9.0,Music effects,No effect
7.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,No effect
6.0,Music effects,Improve
1.0,Music effects,No effect
7.0,Music effects,Improve
8.0,Music effects,No effect
9.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,No effect
0.0,Music effects,Improve
7.0,Music effects,Improve
10.0,Music effects,No effect
3.0,Music effects,No effect
8.0,Music effects,Improve
8.0,Music effects,No effect
6.0,Music effects,Improve
7.0,Music effects,Improve
10.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,Improve
5.0,Music effects,No effect
10.0,Music effects,Worsen
5.0,Music effects,Improve
0.0,Music effects,No effect
8.0,Music effects,Improve
10.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,No effect
7.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Improve
9.0,Music effects,Improve
2.0,Music effects,Improve
10.0,Music effects,Improve
3.0,Music effects,Improve
7.0,Music effects,No effect
2.0,Music effects,Improve
5.0,Music effects,Improve
9.0,Music effects,No effect
2.0,Music effects,Improve
3.0,Music effects,No effect
2.0,Music effects,No effect
7.0,Music effects,No effect
5.0,Music effects,No effect
4.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
9.0,Music effects,Improve
0.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,Improve
1.0,Music effects,Improve
10.0,Music effects,No effect
6.0,Music effects,No effect
6.0,Music effects,Improve
8.0,Music effects,No effect
9.0,Music effects,No effect
7.0,Music effects,Improve
6.0,Music effects,No effect
6.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
2.0,Music effects,Improve
7.0,Music effects,Improve
4.0,Music effects,Improve
5.0,Music effects,Improve
10.0,Music effects,Improve
6.0,Music effects,No effect
7.0,Music effects,Improve
4.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Worsen
6.0,Music effects,Improve
4.0,Music effects,No effect
6.0,Music effects,Improve
10.0,Music effects,Improve
10.0,Music effects,Improve
3.0,Music effects,No effect
8.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,Improve
6.0,Music effects,Improve
3.0,Music effects,Improve
1.0,Music effects,No effect
5.0,Music effects,Improve
0.0,Music effects,Improve
0.0,Music effects,Improve
3.0,Music effects,Improve
8.0,Music effects,Improve
5.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,Improve
6.0,Music effects,Worsen
6.0,Music effects,Improve
9.0,Music effects,No effect
7.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
1.0,Music effects,No effect
8.0,Music effects,Improve
3.0,Music effects,No effect
8.0,Music effects,Improve
6.0,Music effects,No effect
1.0,Music effects,Improve
5.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,Improve
0.0,Music effects,No effect
6.0,Music effects,Improve
1.0,Music effects,Improve
5.0,Music effects,No effect
9.0,Music effects,Improve
8.0,Music effects,Improve
7.0,Music effects,Improve
10.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
9.0,Music effects,Improve
8.0,Music effects,Improve
9.0,Music effects,No effect
9.0,Music effects,Improve
9.0,Music effects,Improve
10.0,Music effects,Improve
9.0,Music effects,Improve
7.0,Music effects,Improve
9.0,Music effects,Improve
9.0,Music effects,Improve
10.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
2.0,Music effects,No effect
10.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
9.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
7.0,Music effects,No effect
10.0,Music effects,Improve
6.0,Music effects,Improve
2.0,Music effects,Improve
9.0,Music effects,Improve
5.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,No effect
4.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,No effect
9.0,Music effects,Improve
3.0,Music effects,No effect
9.0,Music effects,No effect
0.0,Music effects,Improve
2.0,Music effects,No effect
6.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,No effect
3.0,Music effects,Worsen
9.0,Music effects,Improve
7.0,Music effects,Worsen
10.0,Music effects,Improve
0.0,Music effects,No effect
9.0,Music effects,No effect
7.0,Music effects,Improve
9.0,Music effects,Improve
3.0,Music effects,Improve
6.0,Music effects,Improve
10.0,Music effects,Improve
6.0,Music effects,Improve
3.0,Music effects,No effect
9.0,Music effects,No effect
7.0,Music effects,No effect
9.0,Music effects,Improve
5.0,Music effects,Improve
0.0,Music effects,Improve
8.0,Music effects,Improve
7.0,Music effects,No effect
5.0,Music effects,Improve
4.0,Music effects,Improve
3.0,Music effects,Improve
2.0,Music effects,Improve
0.0,Music effects,Improve
6.0,Music effects,Improve
5.0,Music effects,Improve
6.0,Music effects,No effect
8.0,Music effects,Improve
8.0,Music effects,Worsen
8.0,Music effects,Improve
8.0,Music effects,Improve
5.0,Music effects,Improve
6.0,Music effects,No effect
8.0,Music effects,Improve
10.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,Improve
0.0,Music effects,Improve
3.0,Music effects,No effect
5.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,No effect
10.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,No effect
7.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,No effect
4.0,Music effects,Improve
0.0,Music effects,No effect
6.0,Music effects,Improve
4.0,Music effects,Improve
8.0,Music effects,No effect
5.0,Music effects,Improve
0.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,No effect
9.0,Music effects,Improve
8.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
1.0,Music effects,Improve
1.0,Music effects,Improve
2.0,Music effects,Improve
6.0,Music effects,No effect
7.0,Music effects,No effect
8.0,Music effects,No effect
8.0,Music effects,Improve
5.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
10.0,Music effects,No effect
6.0,Music effects,Improve
8.0,Music effects,No effect
10.0,Music effects,Worsen
8.0,Music effects,No effect
3.0,Music effects,Improve
9.0,Music effects,Improve
10.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,Improve
4.0,Music effects,Improve
4.0,Music effects,Improve
5.0,Music effects,No effect
4.0,Music effects,Improve
4.0,Music effects,No effect
7.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,Improve
9.0,Music effects,Improve
10.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,Improve
5.0,Music effects,Improve
3.0,Music effects,Improve
7.0,Music effects,Improve
5.0,Music effects,Improve
3.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
9.0,Music effects,Improve
10.0,Music effects,Improve
8.0,Music effects,Improve
1.0,Music effects,Improve
5.0,Music effects,Improve
8.0,Music effects,Improve
2.0,Music effects,No effect
6.0,Music effects,Improve
2.0,Music effects,Improve
6.0,Music effects,No effect
6.0,Music effects,Improve
9.0,Music effects,No effect
10.0,Music effects,No effect
6.0,Music effects,Improve
4.0,Music effects,Improve
6.0,Music effects,No effect
7.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
3.0,Music effects,Improve
6.0,Music effects,Improve
9.0,Music effects,Improve
7.0,Music effects,Improve
4.0,Music effects,Improve
0.0,Music effects,No effect
8.0,Music effects,Improve
5.0,Music effects,No effect
9.0,Music effects,Improve
2.0,Music effects,No effect
7.0,Music effects,Improve
10.0,Music effects,No effect
8.0,Music effects,Improve
1.0,Music effects,Improve
9.0,Music effects,No effect
9.0,Music effects,Improve
8.0,Music effects,No effect
1.0,Music effects,Improve
10.0,Music effects,Improve
3.0,Music effects,Improve
4.0,Music effects,Improve
2.0,Music effects,Improve
2.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,Improve
0.0,Music effects,Improve
5.0,Music effects,Improve
7.5,Music effects,Improve
3.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,No effect
10.0,Music effects,Improve
3.0,Music effects,Improve
5.0,Music effects,Worsen
7.0,Music effects,Improve
7.0,Music effects,Improve
4.0,Music effects,Worsen
3.0,Music effects,Improve
10.0,Music effects,Improve
7.0,Music effects,No effect
7.0,Music effects,No effect
6.0,Music effects,Improve
7.0,Music effects,Improve
5.0,Music effects,No effect
7.0,Music effects,Improve
2.0,Music effects,Improve
9.0,Music effects,Improve
3.0,Music effects,Worsen
4.0,Music effects,Improve
1.0,Music effects,Improve
3.0,Music effects,No effect
1.0,Music effects,Improve
8.0,Music effects,No effect
8.0,Music effects,No effect
3.0,Music effects,No effect
0.0,Music effects,No effect
8.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,No effect
5.0,Music effects,Improve
3.0,Music effects,No effect
5.0,Music effects,Improve
0.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
9.0,Music effects,Improve
5.0,Music effects,Improve
4.0,Music effects,Improve
4.0,Music effects,Improve
9.0,Music effects,Improve
3.0,Music effects,Improve
6.0,Music effects,Improve
2.0,Music effects,No effect
10.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
4.0,Music effects,No effect
10.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,Improve
10.0,Music effects,Improve
4.0,Music effects,No effect
7.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
10.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,No effect
5.0,Music effects,Improve
1.0,Music effects,No effect
2.0,Music effects,Improve
10.0,Music effects,Improve
7.0,Music effects,Improve
6.0,Music effects,Improve
5.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,No effect
8.0,Music effects,Improve
8.0,Music effects,Improve
2.0,Music effects,Improve
7.0,Music effects,Improve
0.0,Music effects,No effect
8.0,Music effects,Improve
4.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
5.0,Music effects,Improve
10.0,Music effects,No effect
0.0,Music effects,Improve
8.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,Improve
5.0,Music effects,Improve
6.0,Music effects,Improve
5.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,Improve
0.0,Music effects,No effect
5.0,Music effects,No effect
2.0,Music effects,Improve
4.0,Music effects,No effect
10.0,Music effects,No effect
8.0,Music effects,Improve
3.0,Music effects,Improve
10.0,Music effects,Improve
10.0,Music effects,Improve
9.0,Music effects,Improve
6.0,Music effects,Improve
3.0,Music effects,Improve
10.0,Music effects,Improve
4.0,Music effects,No effect
3.0,Music effects,Improve
1.0,Music effects,Improve
5.0,Music effects,No effect
3.0,Music effects,Improve
1.0,Music effects,No effect
6.0,Music effects,Improve
6.0,Music effects,Improve
2.0,Music effects,Worsen
8.0,Music effects,Improve
8.0,Music effects,No effect
1.0,Music effects,Improve
8.0,Music effects,Improve
6.0,Music effects,Improve
2.0,Music effects,Improve
0.0,Music effects,No effect
10.0,Music effects,Improve
3.0,Music effects,Improve
7.0,Music effects,Improve
8.0,Music effects,Improve
10.0,Music effects,No effect
6.0,Music effects,Improve
3.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
10.0,Music effects,Improve
0.0,Music effects,No effect
0.0,Music effects,Improve
2.0,Music effects,No effect
2.0,Music effects,No effect
5.0,Music effects,No effect
0.0,Music effects,No effect
5.0,Music effects,Improve
2.0,Music effects,Improve
3.0,Music effects,No effect
7.0,Music effects,Worsen
3.0,Music effects,Improve
5.0,Music effects,Improve
8.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Improve
1.0,Music effects,No effect
3.0,Music effects,No effect
6.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
2.0,Music effects,No effect
8.0,Music effects,Improve
7.0,Music effects,Improve
4.0,Music effects,Improve
3.0,Music effects,Improve
10.0,Music effects,Improve
10.0,Music effects,Improve
8.0,Music effects,Improve
10.0,Music effects,Improve
5.0,Music effects,Improve
4.0,Music effects,Improve
7.0,Music effects,Improve
2.0,Music effects,No effect
10.0,Music effects,Improve
10.0,Music effects,Improve
3.0,Music effects,No effect
7.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
4.0,Music effects,Improve
5.0,Music effects,Improve
5.0,Music effects,No effect
7.0,Music effects,Improve
8.0,Music effects,Improve
1.0,Music effects,No effect
8.0,Music effects,Worsen
4.0,Music effects,No effect
9.0,Music effects,No effect
10.0,Music effects,Improve
7.0,Music effects,Improve
10.0,Music effects,Worsen
2.0,Music effects,Improve
3.0,Music effects,No effect
7.0,Music effects,Improve
4.0,Music effects,Improve
4.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
2.0,Music effects,No effect
8.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,No effect
6.0,Music effects,Improve
5.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
4.0,Music effects,No effect
9.0,Music effects,Improve
9.0,Music effects,Improve
1.0,Music effects,Improve
8.0,Music effects,Improve
5.0,Music effects,Improve
10.0,Music effects,Improve
7.0,Music effects,Improve
2.0,Music effects,No effect
7.0,Music effects,No effect
4.0,Music effects,Improve
3.0,Music effects,Improve
7.0,Music effects,Improve
10.0,Music effects,Improve
7.0,Music effects,Improve
5.0,Music effects,No effect
0.0,Music effects,No effect
10.0,Music effects,Improve
7.0,Music effects,Improve
2.0,Music effects,Improve
10.0,Music effects,Improve
9.0,Music effects,Improve
6.0,Music effects,Improve
8.0,Music effects,Improve
3.0,Music effects,Improve
9.0,Music effects,Improve
4.0,Music effects,Improve
6.0,Music effects,No effect
7.0,Music effects,Improve
8.0,Music effects,Improve
8.0,Music effects,Improve
5.0,Music effects,No effect
9.0,Music effects,No effect
4.0,Music effects,Improve
9.0,Music effects,Improve
8.0,Music effects,No effect
10.0,Music effects,Improve
7.0,Music effects,Improve
10.0,Music effects,Improve
8.0,Music effects,Improve
10.0,Music effects,Improve
6.0,Music effects,Improve
10.0,Music effects,Worsen
9.0,Music effects,Improve
0.0,Music effects,No effect
7.0,Music effects,Improve
6.0,Music effects,Improve
7.0,Music effects,Improve
7.0,Music effects,Improve
3.0,Music effects,Improve
2.0,Music effects,Improve
2.0,Music effects,Improve
2.0,Music effects,Improve
7.0,Permissions,I understand.
9.0,Permissions,I understand.
7.0,Permissions,I understand.
8.0,Permissions,I understand.
4.0,Permissions,I understand.
5.0,Permissions,I understand.
2.0,Permissions,I understand.
2.0,Permissions,I understand.
1.0,Permissions,I understand.
2.0,Permissions,I understand.
6.0,Permissions,I understand.
8.0,Permissions,I understand.
5.0,Permissions,I understand.
7.0,Permissions,I understand.
7.0,Permissions,I understand.
6.0,Permissions,I understand.
10.0,Permissions,I understand.
6.0,Permissions,I understand.
3.0,Permissions,I understand.
10.0,Permissions,I understand.
7.0,Permissions,I understand.
8.0,Permissions,I understand.
3.0,Permissions,I understand.
6.0,Permissions,I understand.
8.0,Permissions,I understand.
4.0,Permissions,I understand.
5.0,Permissions,I understand.
0.0,Permissions,I understand.
3.0,Permissions,I understand.
6.0,Permissions,I understand.
9.0,Permissions,I understand.
7.0,Permissions,I understand.
4.0,Permissions,I understand.
7.0,Permissions,I understand.
3.0,Permissions,I understand.
6.0,Permissions,I understand.
1.0,Permissions,I understand.
7.0,Permissions,I understand.
8.0,Permissions,I understand.
9.0,Permissions,I understand.
7.0,Permissions,I understand.
7.0,Permissions,I understand.
0.0,Permissions,I understand.
7.0,Permissions,I understand.
10.0,Permissions,I understand.
3.0,Permissions,I understand.
8.0,Permissions,I understand.
8.0,Permissions,I understand.
6.0,Permissions,I understand.
7.0,Permissions,I understand.
10.0,Permissions,I understand.
8.0,Permissions,I understand.
3.0,Permissions,I understand.
5.0,Permissions,I understand.
10.0,Permissions,I understand.
5.0,Permissions,I understand.
0.0,Permissions,I understand.
8.0,Permissions,I understand.
10.0,Permissions,I understand.
7.0,Permissions,I understand.
8.0,Permissions,I understand.
6.0,Permissions,I understand.
7.0,Permissions,I understand.
7.0,Permissions,I understand.
4.0,Permissions,I understand.
7.0,Permissions,I understand.
9.0,Permissions,I understand.
2.0,Permissions,I understand.
10.0,Permissions,I understand.
3.0,Permissions,I understand.
7.0,Permissions,I understand.
2.0,Permissions,I understand.
5.0,Permissions,I understand.
9.0,Permissions,I understand.
2.0,Permissions,I understand.
3.0,Permissions,I understand.
2.0,Permissions,I understand.
7.0,Permissions,I understand.
5.0,Permissions,I understand.
4.0,Permissions,I understand.
6.0,Permissions,I understand.
8.0,Permissions,I understand.
9.0,Permissions,I understand.
0.0,Permissions,I understand.
8.0,Permissions,I understand.
4.0,Permissions,I understand.
8.0,Permissions,I understand.
3.0,Permissions,I understand.
1.0,Permissions,I understand.
10.0,Permissions,I understand.
6.0,Permissions,I understand.
6.0,Permissions,I understand.
8.0,Permissions,I understand.
9.0,Permissions,I understand.
7.0,Permissions,I understand.
6.0,Permissions,I understand.
6.0,Permissions,I understand.
7.0,Permissions,I understand.
7.0,Permissions,I understand.
8.0,Permissions,I understand.
4.0,Permissions,I understand.
7.0,Permissions,I understand.
7.0,Permissions,I understand.
2.0,Permissions,I understand.
7.0,Permissions,I understand.
4.0,Permissions,I understand.
5.0,Permissions,I understand.
10.0,Permissions,I understand.
6.0,Permissions,I understand.
7.0,Permissions,I understand.
4.0,Permissions,I understand.
4.0,Permissions,I understand.
7.0,Permissions,I understand.
6.0,Permissions,I understand.
4.0,Permissions,I understand.
6.0,Permissions,I understand.
10.0,Permissions,I understand.
10.0,Permissions,I understand.
3.0,Permissions,I understand.
8.0,Permissions,I understand.
8.0,Permissions,I understand.
3.0,Permissions,I understand.
6.0,Permissions,I understand.
3.0,Permissions,I understand.
1.0,Permissions,I understand.
